time_s,axis_1,axis_2,axis_3,axis_4,axis_5,axis_6,axis_7,axis_8
76.0,-1.1555942325320656,-1.1811540662786015,-2.3398027545290807,-0.6817325886725004,-1.4445245017483064,-1.0785407836031708,-1.2426473811734728,-1.7299343801343126
77.0,-0.6803413662535034,-1.1262540484110748,-1.4542206907805861,-1.651774942418237,-1.046057203067465,-1.124447693608358,-1.4791217771242855,-1.812282586711816
78.0,-0.3008438501910902,-2.4087409601071443,-1.416114896546338,-0.6794422869481197,-1.2607560860956255,-1.3792312174735974,-1.6887108422204364,-1.9320986608560424
79.0,-1.0518930493825642,-1.6830671882906727,-1.4607269632879323,-1.8312494089819464,-0.7569868251208324,-1.4376542904238587,-1.2049037739374857,-1.8471783031272881
80.0,-0.4312365850516276,-0.9099802674777104,-0.7880113790397951,-1.6198520119240152,-1.6247922912607542,-1.8162689902022906,-1.5907526174925215,-1.4016905863383216
81.0,-1.330478460860664,-0.9182673415327066,-0.8876838047249753,-2.0764307967061395,-1.6939554473131417,-1.5186441229830754,-1.6481280496936428,-1.746288215640386
82.0,-1.086613389706618,-1.8114818176116572,-1.2092814807172114,-1.2299221879664346,-1.0956179331982288,-1.0688872111641057,-1.6031700233076698,-1.4881242590880197
83.0,-1.09882509120745,-1.0444324142320511,-1.3924633343375186,-1.7106612038513653,-1.7493844958284965,-1.4419355358517325,-1.7658645885720174,-1.4177728660766338
84.0,-1.7524543764240899,-0.5382236523937125,-0.811397349008175,-1.7000307602109341,-1.4794146078224188,-1.5988875294021117,-1.6156053730746236,-1.5799324682369202
85.0,-0.39261194601888133,-0.677615247717192,-1.2421365552361257,-1.7974531319489393,-1.4440395434794275,-1.8673159381725195,-1.5724996280703647,-1.6353554312859913
86.0,-1.1609764764302246,-1.1819399409617648,-1.5704352783006024,-1.0879672065170982,-1.1465130033970208,-1.1654015563457776,-1.3882369296289598,-1.5632359724456097
87.0,-0.769543712030303,-1.3954933376414147,-1.9399767074672558,-1.1085507766043308,-1.2606529905095296,-1.4915045836076481,-1.6057117684965596,-1.6586248174377587
88.0,-0.3891174573231556,-1.4860850971622521,-1.409566021749878,-0.7448969345816487,-1.3033922368560984,-1.8705851919016425,-1.7770220740518945,-1.383404983522221
89.0,-0.41387856081091823,-0.8442675470888639,-0.9119115118475933,-1.566806975237515,-1.5359521726973482,-1.6853877770645072,-1.8435822312594528,-1.2699922273898954
90.0,-0.23457242691643052,-0.9997056504768445,-0.27930273116366766,-1.2678710221843046,-1.099337368531092,-1.7658627443157398,-1.495471045687664,-1.3442406141330518
91.0,-0.8477257535545785,-0.7437025072963,-1.1944914027597182,-1.7638807777752068,-0.34034760914316564,-1.5105636341880897,-1.523574504165874,-1.960509793145629
92.0,-1.10683357422228,-1.0300222496765645,-1.5348465841777224,-1.4486755654199326,-1.2418371369146715,-1.4360224313330208,-1.6461941916475125,-1.6690063298685063
93.0,-0.8269633218335503,-0.6270646422555834,-1.7065249805898781,-1.5084930156892045,-1.4022769959448633,-1.596656133770957,-1.6311115900462287,-1.5948611438884208
94.0,-2.1205145441826105,-1.0453299053802105,-0.9850378523832438,-1.1838604335825906,-1.7805312886388058,-1.3113461606560046,-1.467656537601333,-1.5176167553240385
95.0,-1.9239999100339105,-0.6405532907012025,-1.942509029393715,-1.0011967201894614,-1.602817274798205,-1.46928840788794,-1.2759978414394828,-1.892663964195711
96.0,-1.8208766974871766,-0.5872899195190168,-0.9816956234015878,-1.0091968051680684,-1.4890915516600416,-1.2505172451522188,-1.6963500632474398,-1.8963692251449709
97.0,-1.555642404659806,-1.5591859696617913,-0.8690200520288853,-1.6128972475100578,-1.576622823751996,-1.57008985139996,-1.5303025934565777,-1.376396344945368
98.0,-0.4263154045248536,-2.1401762311399968,-1.0251161761925907,-1.0058415071581093,-1.4374087673394316,-0.8094675011536109,-1.3641637479289652,-1.6957771500631187
99.0,-1.4760687258460412,-0.1865507966717442,-1.2949573172193896,-1.348954187364294,-0.9536019772139948,-1.6197506499102259,-1.7002624637183827,-1.854960362304129
100.0,-1.048068635369107,-0.9324139924849929,-0.9681873093601707,-1.44106525801829,-1.0980236045924707,-1.6972959051885028,-1.55505677040781,-1.7900070724386872
101.0,0.3073302158894863,-2.0765518209120812,-1.1296291072798552,-1.567303330784091,-1.4789526093518641,-1.7264965751942098,-1.5608227744054965,-1.5353549382008302
102.0,-1.024865338672725,-1.491200895560982,-1.5210172696109787,-1.5181665509973492,-1.7635935657242505,-1.5455060726004146,-1.8078526049106178,-1.7428475962375616
103.0,-0.14009214359656452,-0.6236019815532856,-0.43064929556076187,-0.7595392957303954,-1.076923178426036,-1.8851303462011024,-1.5237538156594783,-1.561392303604833
104.0,-1.4849102469792101,-1.2326357211371637,-1.341121905225908,-1.2322122343287287,-1.4527037072143851,-1.4356147548511442,-1.5514775001911416,-1.7699132131344923
105.0,-0.8949611935386054,-1.3649618545776954,-0.8725884041291418,-1.2759515721711976,-1.9071595786472268,-1.9301032391349124,-1.45173361283716,-1.900645728671685
106.0,-1.4926336270339262,-0.24879060928044947,-2.19414376379037,-1.4199232995030464,-1.2494536062934165,-1.4687438829879902,-1.7889529874798435,-1.3595082035747397
107.0,-0.9971959918537882,-1.6706937879828612,-0.6622090417739139,-0.5277720490597128,-1.1661231981257398,-1.8093402048974054,-1.5592006285434392,-1.5345183187441522
108.0,-0.043452340355865565,-1.5228654389385854,-0.5811397114146546,-0.903831308768606,-2.1000557883647293,-1.5937209165598556,-1.2956412112050177,-1.659160465887422
109.0,-2.1112169861191146,-0.9325270644849006,-1.1757518326209455,-1.5715517987815344,-1.668768548418974,-1.3745353421613036,-1.162413297359663,-1.6907304944633261
110.0,-0.365288058961121,-0.8255263006598781,-0.9553410640484684,-1.424400737236492,-1.4772423374405108,-0.9954637732319184,-1.317141919062707,-1.3509772050666837
111.0,-0.5211704970953952,-0.7611404507111118,-0.9541628241691544,-1.405158615663702,-1.250390135797967,-1.75472902574017,-1.7919796100602312,-1.4993844909141136
112.0,-1.189272486852406,-0.5169470266594041,-1.4504899981874169,-1.2868852234243853,-1.5896762026918096,-1.5485225437590016,-1.4786666221734146,-1.4037135220215136
113.0,-1.8735255614984463,-0.928985885793453,-0.9564523032077924,-1.5663922985180438,-1.6766703927730369,-1.6785722874359665,-1.6595501098712615,-1.6982147060538624
114.0,-0.646572935808807,-0.7570618045239462,-1.5168452238104062,-1.191267080394776,-1.2568938625024428,-1.7128679576294255,-1.512172513297016,-1.5887742639478006
115.0,-1.1290100338260922,-1.1900659022372242,-1.4329606312877778,-0.8579577976143575,-1.5814615822343134,-1.679704731454732,-1.7163998578671995,-1.5274923261173456
116.0,-0.5117108442117047,-1.0000941583010157,-0.7129992876317204,-1.7697226800205752,-1.3100480418893306,-1.3364387376040985,-1.8983789637786017,-1.6887023751042198
117.0,-0.6790248791965842,-0.9713972964050482,-0.7750671297766908,-1.7092344825167445,-1.7584264528955644,-1.6318494089255189,-1.63461759129773,-1.609560149348613
118.0,0.5976914959307493,-0.9062211866551143,-1.4703716181822633,-1.4974045481466607,-1.8251113850372913,-1.020067073722207,-1.428984955936432,-1.6912357024436504
119.0,-0.8842928667691177,-0.5792553552953814,-1.4807222434992924,-1.4828440327358212,-1.2572930751294127,-1.4321627305872382,-1.5129402383899637,-1.5216402178301913
120.0,-1.5139390419961072,-0.7032499518792953,-1.4434118433660847,-0.6812826998147257,-1.394779443111927,-1.752964446912531,-1.4907846934488467,-1.8134743980230783
121.0,-0.5413709278687877,-0.9981008162167793,-0.8717365123870406,-1.0104782747816843,-1.215430024827185,-1.610163238460402,-1.5266951854502138,-1.4881026652613785
122.0,-0.5058708095358599,-1.4922547439888025,-1.5885912952417336,-1.0302326814325626,-1.6102398641462232,-1.7089057648499637,-1.490205649237432,-1.5305032592822467
123.0,0.4154139864638762,-0.9795413199503672,-1.0259273338147745,-1.429337208406578,-1.6828460865052772,-1.3512618892855688,-1.4657994279571023,-1.6159295270139615
124.0,-0.004542055328335453,-1.0328159570848958,-0.8636483080805294,-1.437499874205398,-1.102047751496342,-1.8987671796969325,-1.6205256927411158,-1.501979556772962
125.0,-0.38754234062282683,-0.9016976584923924,-1.208889527127002,-1.8224220853657624,-1.8828755941421296,-1.8331539995319022,-1.5510341304636772,-1.638440054850937
126.0,0.5073084461160697,0.2723724268730752,-0.7533811747163969,-1.087602953301499,-1.134943952274804,-1.6663220721591019,-1.2301180947785462,-1.6878107015365433
127.0,-1.6286458385691853,-1.3142560389620248,-1.2972243673383628,-1.1844222729811231,-1.1179768199952467,-1.3818012694105415,-1.5382601945885497,-1.4776703070432857
128.0,-1.1833027769608333,-0.7613705790277896,-1.2592467790799848,-0.9236078442456,-1.2440614113602995,-1.2594916440191684,-1.5565946431755224,-1.4672805217441018
129.0,-1.4119719370495287,-0.383040112503426,-1.5749664536041623,-1.4178759175597877,-1.6639677196115281,-1.2273137087164119,-1.5439904653858407,-1.651009085139494
130.0,-0.9765154579010918,-0.9455742709118821,-0.7484727421465588,-1.3962851573551098,-1.7004186519894606,-1.4186879705019189,-1.6047884145103135,-1.6624098389903998
131.0,-1.7697086989413646,0.3601729961810298,-1.4868794729897084,-1.2947440256020308,-1.5382210298488954,-1.5566656329567026,-1.6455341227661966,-1.5890202431095117
132.0,-0.1447882280560462,-1.2182068817972158,-1.0241845953628144,-1.0581481393792607,-1.833025471997998,-1.3607395365808446,-1.5199803498376256,-1.648548101510017
133.0,-0.8335646542532118,-0.8074241513569282,-1.198298756139813,-1.8376268740903987,-1.7445982203917483,-1.7957168142022824,-1.6563535782355332,-1.2902723856946416
134.0,-1.8378134407476987,-1.458783835577953,-1.604558371209782,-1.1120363917054459,-1.3121814641658556,-1.9530675833823143,-1.5853166434765418,-1.4929389986144757
135.0,-1.4681396902758437,-1.1963720246984972,-1.4205796654698983,-1.3626068293518125,-1.312541113351059,-1.4424435647777307,-1.7080675253759434,-1.5406634241025445
136.0,-0.39379935890473516,-0.8448433772708186,-0.5953555354206321,-1.7059780488073464,-1.7731602594780804,-1.765893930728394,-1.5329496962730869,-1.6984947196637363
137.0,0.03181324038428118,-0.49514060364509327,-1.0844740993688793,-2.0453656428665203,-1.3084597906846311,-1.555499324378004,-1.4391850890582145,-1.409015387742009
138.0,0.9686612711356501,-0.799941034806554,-1.5858910817822602,-1.4049320740528293,-1.3699347667738035,-1.5142529552669015,-1.5907316452837947,-1.6355057830473105
139.0,1.7107826961465291,-0.2508824204126136,-1.041402514064734,-0.8844284466180754,-1.0862430674582086,-1.4855656683429213,-1.935131944252584,-1.6383090425505116
140.0,-0.3021875506679823,-1.0369564964430298,-1.2283799419220174,-0.8110960764409739,-1.3419127531148032,-1.3310780509021378,-1.4315663691728244,-1.390612026386535
141.0,-1.4317642590215534,-1.1730671672965303,0.26273260578578955,-1.2472231080682386,-1.2111286858157342,-1.3546834593395078,-1.519891470994844,-1.4520032098056994
142.0,-2.350526492917831,0.595798327688811,-1.0498759385640923,-0.7193916994598092,-1.3696724237230133,-1.497233217206786,-1.7321817658027199,-1.9411301965695487
143.0,-0.4128624707801593,-0.7465343560579477,-1.325736338862564,-1.381449465107199,-1.2352008301617374,-1.63967892443277,-1.3888136996432903,-1.5360411235566853
144.0,-1.2817584052937385,-1.3928398480888702,-0.5800789596481973,-1.0547532712137706,-1.8490922770249771,-1.516170389066315,-1.8050218620849454,-1.483037615211309
145.0,-0.9586321910854054,-1.3763437658520918,-1.9309688895638022,-1.5190345973027908,-1.5355413101148676,-1.6734305888609164,-1.3307697328949468,-1.5577583916023756
146.0,-1.1147665740782016,-1.5191240974353417,-1.1295958325243032,-1.54147108427688,-1.5144616971214995,-1.5833363568783505,-1.5405576598379824,-1.4676262464871053
147.0,-0.7322053316483484,-0.4236897935505675,-0.3428600557195593,-1.5967172598079102,-1.571028390341048,-0.9521847851771128,-1.9641126951139871,-1.7991971748348923
148.0,0.2434178283511049,-1.179072191105347,-1.2173654907337508,-2.0539538228226597,-1.3864336420369439,-1.4971599918835463,-1.4888854158730047,-1.9687179744530983
149.0,-0.48703842891485244,-0.8911887053728694,-1.8874948836765024,-0.9526456723683117,-1.3361173431915694,-1.4362861313954463,-1.5983793747758543,-1.6469537812143245
150.0,-0.7391145646366384,-1.0005952594998966,-1.333945184964342,-1.5896926177416393,-1.4026429149330915,-1.6942662302348088,-1.62407601379189,-1.4272286164939876
151.0,-1.4438505409243616,-0.5362799451522495,-0.5679307483393117,-1.643961162403736,-1.5574935157245395,-1.30669079894541,-1.6555006132339942,-2.021089011605272
152.0,-1.9566818974800726,-1.4531535662993826,-1.01506449863347,-1.7702993341995483,-1.7094801796623573,-1.3637704560271815,-1.534165237537785,-1.609418639959802
153.0,-0.9959274289835082,-1.5847372208457526,-1.51876102009639,-1.4505076379970319,-1.2152012850671285,-1.3609644464687147,-1.5995559450668149,-1.7886324981176955
154.0,-0.6446863669304514,-0.8266893091937513,-1.4556583339906624,-0.8038181660011043,-1.4180589176031357,-1.4834054481412415,-1.8603646195098984,-1.4966568413381225
155.0,0.8267683956278353,-0.6059522692307824,-1.404216691033867,-0.6966448501486053,-1.7886207690096019,-1.2984478400956143,-1.2529684515080908,-1.115806871202152
156.0,-0.4913689153348142,-0.7606685894163133,-1.0233812814807894,-1.9352957277606484,-1.5665258189961468,-1.2437238313521337,-1.5415519384839185,-1.4820917493318424
157.0,0.19848433178512953,-1.4238016869729178,-0.6193432948652472,-1.5065300927592544,-1.985949187364696,-1.4635627230888983,-1.6315810712915346,-1.4582432984514289
158.0,-0.9941772110312778,-0.5570010769297397,-0.7383645880157756,-1.7321802401106636,-1.506044566081278,-1.5509344926737607,-1.7039551672084663,-1.2914638750694876
159.0,-1.5446508150742957,-1.3827721525229066,-0.9860811631616544,-1.0674290562804154,-1.5698147412449501,-1.323036525875766,-1.3334121685045977,-1.4260099918758358
160.0,-1.3649693188286771,-1.252002105564981,-1.7272310252542882,-1.30026902699294,-1.671980295273992,-1.7240520193298658,-1.7282915230863702,-1.4612522501003735
161.0,-1.1691159764026458,-1.4964806822220398,-1.7264465481749995,-1.6060537320700976,-1.0891088220859182,-1.6803234880006515,-1.4476309917039927,-1.261223845006362
162.0,1.134465343726384,-0.18856013071473768,-0.9563480209924237,-1.3740541100106047,-1.8300545237026138,-1.5293036333431502,-1.5816509253669275,-1.333806108975451
163.0,-1.241862566460993,-0.575867553278155,-1.7353093689626433,-1.556882236238749,-1.327167956673262,-1.9052337082639894,-1.5659361980758955,-1.3600561136924343
164.0,0.09902472436173057,-0.591143736993858,-1.272301543732873,-0.8693826694514665,-0.9274887386491836,-1.327420169042534,-1.67291432404548,-1.4280265495683035
165.0,-1.3028490442623035,-0.21615104844845653,-1.0537720084580895,-1.222621849909344,-1.2274662905623301,-1.7261035290199342,-1.575088194011519,-1.4584479503774372
166.0,0.17883803012378968,0.6961015001849461,-1.6518295603785698,-1.1837437540789875,-1.5272023791658327,-1.6134962822846477,-1.4490616516491472,-1.2378163130626363
167.0,-0.25958542822428954,-1.934326064031472,-1.6058196072140043,-2.2846550840261926,-1.8251711055306619,-1.553035259911723,-1.4006501172845034,-1.4469950990392153
