robot_id,time_s,axis_1,axis_2,axis_3,axis_4,axis_5,axis_6,axis_7,axis_8
RMBR4-1,18.0,10.897601226176528,11.518531587970475,13.156333416003921,14.1742763150046,14.552540881358809,15.492483572730235,16.604251214380927,17.584183849881178
RMBR4-1,19.0,11.036753240601682,11.651318072995837,13.120290969456532,14.251225401726025,14.430086853255123,15.293138522876259,16.988047825895638,17.494403773893428
RMBR4-1,20.0,10.746197221435468,11.394752949492283,13.3578291299042,14.023470815944286,14.248174629368489,15.486885423251156,16.8757788643284,17.649292300761573
RMBR4-1,21.0,10.864139580824418,11.45539085793805,13.091403483866786,14.090864732239949,14.353680899811236,15.5427751998329,17.176321277840593,17.836434424508642
RMBR4-1,22.0,10.870698433514915,11.308102231817893,12.90615487401485,14.096396673954304,14.226349345302925,15.492894367432912,17.064244077804855,17.733302299315806
RMBR4-1,23.0,11.008638396401457,11.345663424388897,12.781094400353224,14.20592340759999,14.321915316380341,15.68063077762495,17.295513431791406,17.775517395141865
RMBR4-1,24.0,10.809559959857834,11.21841188409605,12.799710165135453,14.393728813902129,14.163546948937391,15.70149598975729,17.261538673164367,17.671406335868465
RMBR4-1,25.0,10.887329739281414,11.284056146259895,12.817899231708843,14.1757380212405,14.39229506688651,15.760973022491486,17.163310137665505,17.94497907875447
RMBR4-1,26.0,10.908558917862894,11.37200466320605,13.03248163440042,14.126296262344457,14.661084946680651,15.421595269159672,17.4629278927012,18.059470975594156
RMBR4-1,27.0,11.073430404868292,11.370916437020655,13.034685698374469,14.179131197099606,14.419314829875697,15.520872846102872,17.24386865706397,17.94947495163047
RMBR4-1,28.0,11.05347335457976,11.197199160287983,13.184039785386325,14.191517521102682,14.431493974844091,15.455576955387896,17.12824456386571,17.678018793773347
RMBR4-1,29.0,11.295616587979946,11.553550223701684,13.03471180620886,14.270237622204853,14.450739347434725,15.528724449236107,16.95378551739518,17.748189976429668
RMBR4-1,30.0,11.235075913492167,11.58279736150075,12.99895270563919,14.442962019779293,14.239421857537089,15.890232817053723,17.1680695416138,17.782321722358876
RMBR4-1,31.0,11.067201967606177,11.719697298061945,13.026913516617851,14.670919842355135,14.430953449006989,15.698599585012953,17.35509933878128,17.60966358888168
RMBR4-1,32.0,10.711964720456137,11.476705073286155,13.263498758007117,14.777386588861045,14.54155346557644,16.005430743799355,17.366607460081504,17.2998798028326
RMBR4-1,33.0,10.805061096877496,11.471376169982427,13.249407752602249,14.45749538817013,14.607917893036676,15.929383203109769,17.08498210582539,17.586570000554364
RMBR4-1,34.0,11.037819964419842,11.616327612567305,13.255041150668191,14.145992659716468,14.37635859621744,15.689839090570432,17.135580551379547,17.566379699076204
RMBR4-1,35.0,11.155248778425968,11.47128689896973,13.402709231118033,14.082021986156837,14.375257961062127,15.290252773951385,17.123141946540063,17.52463306930578
RMBR4-1,36.0,10.819069684831465,11.753805751590809,13.535448281899479,14.143922816239122,14.099494863240551,15.232221146224607,17.597885013194638,17.492613782214253
RMBR4-1,37.0,10.643317769977882,11.654127239942849,13.360228996339698,14.349114459928703,14.288393388895074,15.327491351092295,17.189537808441457,17.671483068750696
RMBR4-1,38.0,10.734751693450647,11.579336635488975,13.127435979192667,14.349244913534855,14.45502921953808,15.549370221288719,16.931628132629243,17.749522413707325
RMBR4-1,39.0,10.932602885593784,11.587786469524376,13.13224726770408,14.617634914450944,14.559441674819949,15.734515461730963,16.912186808656944,17.592945442755386
RMBR4-1,40.0,11.139340021961589,11.726700326190043,13.242430310997946,14.639010598480176,14.493261476173124,15.999781273380963,17.19068760363721,17.595408931849125
RMBR4-1,41.0,11.091664691650648,11.844632049921955,13.254601523533045,14.355435530641676,14.519724287335821,16.02765637350195,17.1250912577929,17.686812290442
RMBR4-1,42.0,10.860670499452585,11.716232981038702,13.093803206348467,13.98036116551571,14.463579804049735,16.17603261185991,17.231676194781247,17.592689051323344
RMBR4-1,43.0,10.934443363081316,11.425298972364036,12.94193858443333,14.190110582585856,14.37683472021193,16.02353311381261,17.035524536129056,17.72329003141546
RMBR4-1,44.0,10.86657262024853,11.03094071575623,12.9541854439284,14.22459575747766,14.207033294631715,15.812097451036182,17.047634122322926,17.659728090651868
RMBR4-1,45.0,11.04643677894521,11.437591997052666,13.137152297407527,14.474341339305385,14.16883672519361,15.597809126679936,16.86056003303612,17.733155125961297
RMBR4-1,46.0,11.096781581614648,11.577404728858639,13.073465156168005,14.376124746185393,14.272268281237086,15.397575498493065,17.23106963947736,17.800784523610616
RMBR4-1,47.0,11.188387061688122,11.727803150127457,13.075229999428267,14.523134433989277,14.31755808423917,15.637804332456009,17.284060045287905,17.46043036858267
RMBR4-1,48.0,11.092899257943538,11.454173612888086,13.165690384485869,14.469670183722195,14.575304543564384,15.481454180347722,17.268653982303615,17.607320777009562
RMBR4-1,49.0,11.108713010265978,11.500756702300741,13.378893139484635,14.357204684975116,14.681469000969376,15.733904345431293,17.197885769202387,17.791789792416008
RMBR4-1,50.0,11.023955289523448,11.413313917712635,13.306149549851435,14.217690017919299,14.732077074395791,15.70783838893071,16.89784245039996,17.807166188072518
RMBR4-1,51.0,10.816978290567272,11.638010586444656,13.407118206582723,14.088745960481612,14.531238799174812,15.478449109068807,17.291589550863446,17.577838249507945
RMBR4-1,52.0,10.830804517685646,11.94742166720386,13.219552239124706,14.32422350797305,14.677978478421533,15.572981956861147,17.66054170919113,17.475878987544927
RMBR4-1,53.0,10.61395471507928,12.102670269200246,13.163722103440609,14.382053857944062,14.583383029268669,15.882084803027928,17.683237708683446,17.56589592557605
RMBR4-1,54.0,10.647078607409641,12.0214030395158,13.3038859655052,14.622780492984603,14.592016541062467,15.924873589208678,17.15283412727131,18.01722194304035
RMBR4-1,55.0,10.664343926573059,11.520988420376941,13.498498592138139,14.272818018352908,14.381743524946232,15.780245695866354,16.95758125715217,18.10392754349897
RMBR4-1,56.0,10.939151776910888,11.250411946936131,13.520546246506742,14.29826961433195,14.436739852303239,15.511813926616872,17.199688208132237,18.0697547557262
RMBR4-1,57.0,11.009915090015882,11.22146496526913,13.662607729215098,14.14961284736176,14.726758881122949,15.26075370584711,17.204449374133723,18.107426835693904
RMBR4-1,58.0,11.150006301761605,11.169557551687001,13.353899155306447,14.356652049712562,15.118169994592613,15.462253508053383,17.070857849631057,17.898522251693414
RMBR4-1,59.0,10.796905611020048,11.07941086007812,13.322523753672177,14.243895255619178,14.700725842762031,15.569250007371638,17.271841390146783,17.85497659202907
RMBR4-1,60.0,10.789908157587039,11.466936824572281,13.263746153516172,14.487965107899704,14.44956474450463,15.868907663837918,17.120856212315637,17.830350377080176
RMBR4-1,61.0,10.726438122658081,11.650321144454466,13.342813468755406,14.158943284747044,14.542365519492305,15.642945084160557,17.22609446482228,17.867789804938887
RMBR4-1,62.0,11.033988977475454,11.731785771238252,13.236212307852918,14.504307629152427,14.608570869378871,15.574556846429779,17.070525925494856,17.69431293635659
RMBR4-1,63.0,11.107516731471081,11.561362159002764,13.114444525936355,14.597210052681001,14.902263601119438,15.54530229013584,17.27403288116662,17.724642941999274
RMBR4-1,64.0,11.245485148228017,11.599426575349439,13.372506589784745,14.671376772333392,14.439913622844895,15.679226980113821,17.12539181547993,17.891599645487183
RMBR4-1,65.0,11.045678182145117,11.675304466576854,13.332435425726631,14.59645638582549,14.409252636703158,15.623715079909209,16.956637008640694,17.905036483956128
RMBR4-1,66.0,10.913724751106209,11.605319848473272,13.246802361057224,14.656035556345591,14.38887454311717,15.753725753609139,17.022168435896337,17.957767969432894
RMBR4-1,67.0,10.922339317087598,11.789618527028669,13.150956055989015,14.355885779330695,14.380445852419754,15.56980207704164,16.74023051973637,17.694902222132228
RMBR4-1,68.0,10.887473258280577,11.704125228026932,13.187289009299903,14.14668100769714,14.571783407490825,15.917487539948866,17.229658320530106,17.45199964017025
RMBR4-1,69.0,10.899755355133054,11.649773235044055,13.09789372995752,13.888372298710271,14.923450610107626,16.055073650716857,17.227267147321506,17.744117185215956
RMBR4-1,70.0,10.572419539239313,11.343333461409395,13.036594500085211,14.017723401340941,15.011479322252901,16.272651370897407,17.215637765309307,17.945925803631447
RMBR4-1,71.0,10.511834447184116,11.14593826706092,13.129277829084467,14.24997501976598,14.64332716886143,15.91678177288402,16.77829869633125,17.96197390717573
RMBR4-1,72.0,10.779121506512698,11.147357266161945,13.43842164577804,14.512548222651844,14.453784497212158,15.538506451879796,16.86408721551047,17.847658423501628
RMBR4-1,73.0,10.945871248687334,11.413714387745708,13.384591904921331,14.528180547571717,14.574404987560712,15.436309019787627,17.09325527914263,17.727995927980587
RMBR4-1,74.0,11.174277700142659,11.431313775023174,13.405829104947326,14.297748021920627,14.746846139350541,15.201114693002097,17.592303078641894,17.727221679238923
RMBR4-1,75.0,11.000677090398549,11.493127045485414,12.88517035187564,14.429607652277754,14.912420291436767,15.665376507556147,17.704872347316453,17.30381311206893
RMBR4-1,76.0,10.981468544181348,11.460305240573215,12.927537166857848,14.368967311493877,14.588783330572877,16.025343288189298,17.580287726505464,17.418979574633976
RMBR4-1,77.0,10.998394683136677,11.471698056217914,12.957794784641294,14.82172494025585,14.734554314750937,16.188932472158015,17.168632907195647,17.36624315950848
RMBR4-1,78.0,10.90276977407126,11.310706476653783,13.194966292181432,14.425895998346098,14.955988052901606,16.074650978262444,17.254182050233762,17.395183916820752
RMBR4-1,79.0,10.960201242141308,11.406541170453243,13.24619809287249,14.47747996810372,14.733476528198898,15.667783016008652,17.248513493773363,17.494603600092574
RMBR4-1,80.0,10.801030714837877,11.667895433194827,13.577505758454858,14.010039040912476,14.56198244894756,15.657471902623303,17.124126438318264,17.493474561505888
RMBR4-1,81.0,10.818151342440395,11.52240079300772,13.676761260520735,14.124737008074897,14.382275276235776,15.767487572451028,16.914482144767994,17.894021178687005
RMBR4-1,82.0,10.80709412850173,11.42260059705838,13.456450580481844,14.216919577078341,14.3607168962123,16.183389364213557,16.879139537147783,17.75118019439047
RMBR4-1,83.0,10.646924248563026,11.740732939783069,13.43496981738735,14.197020954378452,14.585926470071525,15.885141205955074,16.779819983402454,17.80342864439458
RMBR4-1,84.0,10.79699165683837,11.899831154180447,13.479368256941681,13.947976824290139,14.386975893076869,15.471884944923247,16.853883156482343,17.718352442410858
RMBR4-1,85.0,10.904275383756136,11.731632608416543,13.39478236797122,14.17280921154594,14.568501997379148,15.620289380937795,17.086052082217375,17.712344994444592
RMBR4-1,86.0,10.948652126260326,11.613287117537284,13.004775837613504,14.422298537825808,14.59662362856403,15.738335200094946,17.00364022754993,17.567603676257733
RMBR4-1,87.0,11.025786461938763,11.539617713580279,13.135144473364734,15.008922038424817,14.840129166693357,15.632733524593142,16.998631179548852,17.83365361304922
RMBR4-1,88.0,11.030619638774624,11.540215450142766,13.191928084358683,14.714921411010668,14.562241809404558,15.478479077951182,16.755310021485826,17.97118198048376
RMBR4-1,89.0,11.168818018629862,11.610926162919004,13.76485431669414,14.641224790661745,14.519728210593584,15.174907656859192,16.866826419176494,18.156625044938327
RMBR4-1,90.0,11.041922132770377,11.907976937127074,13.610138646145332,14.198749328609372,15.137647436471628,15.458355164036584,16.886709993260776,18.11177737214787
RMBR4-1,91.0,10.971706726038274,11.695783966814927,13.669263899391185,14.436076387475802,15.296149030718938,15.494036957610376,17.02903584928093,17.736573825053146
RMBR4-1,92.0,10.957672711470703,11.795114290880646,13.225574563355204,14.258943994408744,14.913866001169287,15.651811125067178,17.032940703400055,17.49479130320976
RMBR4-1,93.0,10.57998163128077,11.799496951391406,13.191938986772323,14.351575705359316,14.357205020261475,15.833932566220945,17.11962030474932,17.646265690811774
RMBR4-1,94.0,10.598066725651732,11.8976207842917,13.137118556341647,14.563777646478703,14.23956932002473,15.934009389952612,17.31521865238092,17.735798309762785
RMBR4-1,95.0,10.422243396042145,11.91377377737135,13.369268847591893,14.769759931210762,14.258404136689688,15.893799847334394,17.09890869341771,17.568784110611247
RMBR4-1,96.0,10.446544393901723,11.8298922869098,13.322339294049323,14.621542109538339,14.265571921254642,15.811826380402865,17.170332090094814,17.715023729464527
RMBR4-1,97.0,10.631104669335299,11.463651277327964,13.660749160619288,14.560367728020752,14.320232430589982,16.146323171672613,17.045061353722833,17.62304021555947
RMBR4-1,98.0,10.793597888668424,11.572073402701673,13.465506430220303,14.502833407103584,14.678041194356064,15.926449460549213,17.09609759694594,17.667445360796286
RMBR4-1,99.0,10.834243006253937,11.657410230390884,13.447733572899118,14.643220633771563,14.816596472522715,15.865066317188969,17.00535789194399,17.420075669444632
RMBR4-1,100.0,11.00721397078672,11.680725996980833,13.535756313203368,14.222665459902306,14.868031795017826,15.452121994726358,16.805911367225818,17.475385837895526
RMBR4-1,101.0,11.06602390477206,11.397156805180053,13.452687657765237,14.167249851419696,14.376158650346369,15.402428530437026,16.879912225981958,17.50720342791724
RMBR4-1,102.0,11.324662143090633,11.47255028825922,13.507192733512214,14.487886587994314,14.369099512278698,15.561309191258363,16.975869637232154,17.604362571366877
RMBR4-1,103.0,10.903562263568372,11.69702878264183,13.437545968100732,14.626583080871011,14.528820459970683,15.598134741675253,16.951794159116012,17.52202862302755
RMBR4-1,104.0,10.869852888993616,11.709553272372688,13.651401108705196,14.894959924986127,14.480718463711991,15.379396028163018,17.150451906817878,17.40159688773285
RMBR4-1,105.0,10.733518397514473,11.756156179241147,13.302349049112772,14.558245433122059,14.447498694115062,15.586931397836144,16.995690331640294,17.687624764327346
RMBR4-1,106.0,10.815889498058912,11.60015526886653,13.398526153419219,14.838978341739638,14.478720226140753,15.375157199683105,17.003617664870085,17.821093684427346
RMBR4-1,107.0,11.03446931496196,11.626830450755756,13.586848143442827,14.904789253527511,14.460344365031672,15.578834956503792,17.118374794848787,17.84210369634276
RMBR4-1,108.0,10.904977556524459,11.469875448659689,13.821024276532226,14.84196138812797,14.416541286220259,15.461605951594454,17.449180977259896,17.63597334569459
RMBR4-1,109.0,10.974531800208938,11.671091984363393,13.668675464731862,14.39794720032361,14.070214284305434,15.913680170483035,17.638602204751795,17.7185075331479
RMBR4-1,110.0,10.97409124095247,11.979421442719563,13.626075044670259,14.351641033139977,14.51564150846832,15.874720241210118,17.458208341220438,17.818621810344254
RMBR4-1,111.0,10.93071533872985,11.879627744238258,13.446068208759023,14.446361438508804,14.557201473460402,15.865147088608941,17.13134288059706,18.121810658640154
RMBR4-1,112.0,10.723231676312237,11.923115966309897,13.452044090436843,14.444611365417392,14.432367098905978,15.515794956481212,16.89183785213307,17.86083630382106
RMBR4-1,113.0,10.68270740404075,11.969244396078606,13.218375414433304,14.426293063924584,14.320994272081508,15.549886857316194,17.04562536919113,17.71627340546596
RMBR4-1,114.0,10.73010668061225,11.753388717643283,13.363599850739131,14.604508364765946,14.315798625516438,15.415851480712261,16.861716261430434,17.616159696735345
RMBR4-1,115.0,10.883065925215307,11.89455110807948,13.316720805585152,14.54414554526117,14.528494121258362,15.567222059525614,16.797019571621032,17.65209743395732
RMBR4-1,116.0,11.018603311113095,11.65733719346878,13.632458270777947,14.385301539325395,14.21965634252869,15.67464940575374,16.758944920706618,17.610461683489337
RMBR4-1,117.0,11.240121655063705,11.768863424952567,13.590999103198715,13.961475380967832,14.145507188468894,15.913444186330336,16.90413164692874,17.631366406917007
RMBR4-1,118.0,11.091972207579904,11.78274360212203,13.276389075788435,14.23187697028461,14.282454173970404,15.810082393348278,17.078389321274983,17.673778646732067
RMBR4-1,119.0,10.98770738203895,11.872980880542173,13.093370918042499,14.594438739701213,14.451638329870677,15.901005495556609,17.130921676118245,17.55794473333779
RMBR4-1,120.0,10.895022519851189,11.894821673451762,13.424556444276584,14.718594972557964,14.600165399225917,15.464994495026554,17.12745983420228,17.646073918922696
RMBR4-1,121.0,10.993446209445874,11.735998379782375,13.307320160898419,14.829732495726985,14.557071749699471,15.373689439321652,17.17623256990198,17.756355362236818
RMBR4-1,122.0,11.389124846786881,11.638376409199518,13.356286983428951,14.663721894523094,14.407779409090523,15.614716257600776,17.137473318627524,17.751673752933474
RMBR4-1,123.0,11.54085270342149,11.696548869521383,13.450891199065568,14.602003578371336,14.534319782138574,15.541502809046818,16.94799703606282,17.738243190237796
RMBR4-1,124.0,11.38518416116673,11.731543086436927,13.540911519782002,14.297671470976402,14.384347267870288,15.563636635447349,17.088598621667618,17.755954234872828
RMBR4-1,125.0,11.301891001335804,11.990057312568943,13.880221299542304,14.343456270960248,14.673029201601516,15.377349441678446,17.215745554254628,17.674332576643593
RMBR4-1,126.0,10.957109244942068,12.140739269910474,13.519519103550513,14.558219783743514,14.624927224877707,15.544623047680373,17.193676082567148,17.490460964366967
RMBR4-1,127.0,10.995345476679402,12.00989498994013,13.45678689532589,14.781193706648017,14.91428346378045,15.78134664269419,17.31355484737887,17.784790853923532
RMBR4-1,128.0,10.606765783368294,11.78790229309668,13.319672750966388,14.717427341308188,14.50993566849282,16.069094262844107,16.94837361564772,17.832601432003205
RMBR4-1,129.0,10.740924929677474,11.87068842088362,13.267167466873703,14.533470361156384,14.321052283142853,15.998872401254724,17.074260092447087,17.659585950718146
RMBR4-1,130.0,10.631541097783398,12.099767812884306,13.329729975034796,14.379013316937739,14.19025126453996,15.858125603503817,16.936663744983242,17.60202448684629
RMBR4-1,131.0,10.871143743856187,12.047780422547946,13.639157059231742,14.513019361393892,14.116746305064297,15.979390328519102,16.79816502703239,17.465991954709637
RMBR4-1,132.0,10.978925504092622,11.987073794179189,13.347330517350526,14.240347327668239,14.144365884938171,15.617946389664509,16.934448808227888,17.677434599021947
RMBR4-1,133.0,10.904195974588214,11.621764695454079,13.196439973160484,14.548535197386954,14.262662881723882,15.5241270948246,16.934428229982327,17.88037378808877
RMBR4-1,134.0,10.66632888806969,11.613202106281125,13.163088517711374,14.290455667797218,14.468072077451108,15.396835820092186,16.796145159009228,18.05043853144159
RMBR4-1,135.0,10.676640229411207,11.660628996133221,13.48574620857612,14.329945291236182,14.414965099548935,15.517624604674403,16.867292031104736,17.494563053505743
RMBR4-1,136.0,10.936746284495504,11.761921050870303,13.576841654130012,14.012687831240456,14.377578241401203,15.612683916831202,17.00927117255183,17.72506884562114
RMBR4-1,137.0,11.417247027114724,11.833022082412768,13.438846386112331,14.063871907223545,14.47923137206269,15.572407093781422,17.063900286543237,17.57741520277075
RMBR4-1,138.0,11.790670804910711,12.054540811079898,13.306727172883878,14.533709683181272,14.745882719875503,15.686687598759036,16.832440698550958,17.740783919787397
RMBR4-1,139.0,11.863732658031797,11.961838603616616,13.269421045299383,14.969236495212662,14.63456441963443,15.871461980702573,17.056627927319372,17.90881262667441
RMBR4-1,140.0,11.357713216353797,11.86105114665248,13.92601174812248,14.770160676236575,14.766051577029023,15.978688109573653,16.99858837030385,17.896074276826504
RMBR4-1,141.0,10.802270083597527,11.967177255506844,13.991687525042606,14.928321427668612,14.525967036020717,15.902862388589408,16.964606430101508,17.83090653715149
RMBR4-1,142.0,10.680482348472054,12.135085634760708,13.940499433044597,14.650178543198722,14.700026116009626,15.699803061176782,16.965887171841718,17.78660822981854
RMBR4-1,143.0,10.65694506756735,11.98729455761428,13.628791900513832,14.869567708213872,14.41421448577295,15.678755729982955,16.95450526298991,17.705758079564493
RMBR4-1,144.0,10.852207012994679,11.569462500335625,13.256470194156947,14.497212625633054,14.310866434659856,15.452804427144615,17.082277813511592,17.823304677756624
RMBR4-1,145.0,10.754555599156575,11.370110441486881,13.319555305411455,14.367907017981477,14.332325099672383,15.497826551571952,17.07949212278623,17.955235114363443
RMBR4-1,146.0,11.043917601524658,11.740247052456862,13.525821191301352,14.198473397016212,14.242800348944899,15.864576393312994,17.029257581525023,17.732504348844113
RMBR4-1,147.0,11.033418994693427,11.736857544149009,13.587848151741307,14.033731316095487,14.44241745767817,15.846496560975769,16.925951318754237,17.58558857046581
RMBR4-1,148.0,11.251959859000959,11.87286159423273,13.44459058803307,14.418163838598435,14.628854522143287,16.109816418783293,16.846212623017827,17.419327518407616
RMBR4-1,149.0,11.128934178582073,11.791037086169261,13.164218917847341,14.346293290603118,14.629384254093532,15.563136643191548,16.953606593527553,17.638146805900103
RMBR4-1,150.0,10.982244174158128,12.041876672853283,13.271315555480793,14.430638400800015,14.472335367307448,15.705682159257506,16.884491164145597,17.726573297197213
RMBR4-1,151.0,10.704358825646555,11.601848949093528,13.537584853688541,13.8665532077373,14.221785571330587,15.764930410666809,16.943956392184052,17.667356901612262
RMBR4-1,152.0,10.62457489014753,11.541438364448473,13.54349686444201,14.104823808882967,14.292865384388119,15.97185445142116,16.889145565012843,17.543767780415074
RMBR4-1,153.0,10.762987947606417,11.486172597654695,13.300995151415888,14.594927790089422,14.42414819847515,15.844712379070913,16.8855460961866,17.564822793536422
RMBR4-1,154.0,11.17384100916054,11.655927006750352,13.215397621420472,14.97592646833314,14.368117478496107,15.901141461689662,17.145074644839866,18.113780705449127
RMBR4-1,155.0,11.33316824458063,11.821149484207584,13.34225883999866,14.599858418581608,14.20270012480663,15.968251187890564,17.005891541616172,18.23807542718638
RMBR4-1,156.0,11.407571285492496,11.744384188980307,13.572798950198365,14.423163491482395,14.056866355579794,15.952399394765365,17.190306908799208,18.166440974866184
RMBR4-1,157.0,11.05672695833017,11.690955074772962,13.728686706304938,13.942411090620647,14.20376652687071,15.78620933223498,16.817908793087447,18.136314988670204
RMBR4-1,158.0,10.881328670919771,11.66285787179858,13.717904352960963,14.455085971025968,14.24336143392566,15.87100340883584,16.952131335812453,18.09780421448531
RMBR4-1,159.0,10.727948127331125,11.680778174543374,13.402241817054497,14.435783534390543,14.178201443785104,15.500089421086072,16.97841032279168,18.14337767668596
RMBR4-1,160.0,10.797880019384696,11.504372846578683,13.150208748549831,14.41592143338809,14.410696094219288,15.559532380630904,17.096051317609735,18.12996529353774
RMBR4-1,161.0,11.135366440090571,11.768679849463787,13.15460066228615,14.348113686783524,14.344384499828804,15.423993714128237,16.880454410429827,18.224827909299176
RMBR4-1,162.0,11.135934601884234,11.923935525326565,12.98145631061743,14.05947842325437,14.501992736444608,15.468588714181205,17.16859206998889,18.376971290005848
RMBR4-1,163.0,11.371014381860414,12.054541738672256,13.218918059554117,14.463825127543288,14.719275369384366,15.537846701095512,16.987300114939497,18.220546934347933
RMBR4-1,164.0,11.045028470923762,12.223097068933034,13.32702535681221,14.603535680935199,14.868845622641977,15.492921817338972,16.792089430078256,18.010710409436424
RMBR4-1,165.0,11.200606912695187,12.370552980710773,13.274994081309465,14.811012556989457,14.646750193977276,15.601057077761775,16.903514785305163,18.10765809734225
RMBR4-1,166.0,11.098014715307842,11.928593389288837,13.063430102982705,14.227077242612973,14.387815604562011,15.555026115459631,17.233171628493086,18.186957361972716
RMBR4-1,167.0,11.303498093584828,11.735636221283192,13.273796129813295,14.252626209282973,14.134876718557141,15.635305491196084,17.15964863061616,18.40793208925938
RMBR4-1,168.0,11.129381947447532,11.246203060628208,13.323682247273704,14.536302154803128,14.040238689038576,15.55009016443611,17.281276712517826,18.092696514742403
RMBR4-1,169.0,11.071317245968823,11.479776792609014,13.628380748706979,14.710664745827504,14.00456429963739,15.622153784196948,17.314755286159848,18.492000292155698
RMBR4-1,170.0,11.057030302998117,11.42737626618375,13.721494975784985,14.665912309127076,14.24908910911618,15.71066429011198,17.19777752206016,18.349727599028387
RMBR4-1,171.0,10.90517159424125,11.44429642831719,13.609752788899696,14.333462013470621,14.062134659249024,15.556541213189988,17.126350323611153,18.269782653713317
RMBR4-1,172.0,10.821200825810967,11.571753220629727,13.3437069792293,14.110399196443606,14.257059515647951,15.55057441450861,17.00137202439005,18.153373690877135
RMBR4-1,173.0,10.806999956161171,11.65074721043107,13.319497275608583,14.369767297779964,14.376483936007128,15.705998000227334,16.957476013830465,18.052523207798973
RMBR4-1,174.0,10.895734998566983,11.70872642662582,13.162586653481005,14.446353406873923,14.318539636020638,15.586479595739291,17.183324048207233,18.185378265001948
RMBR4-1,175.0,11.132398516181137,11.810467041051098,13.302187555720897,14.574216727394946,14.323934318534969,15.880084980038308,17.184842322687953,18.177150952255378
RMBR4-1,176.0,11.308322823892725,11.82839528111421,13.470612541454464,14.196469450378201,14.163710295831136,15.471157978791185,17.086299420878806,18.234966104472747
RMBR4-1,177.0,11.40027626042887,11.972009508858589,13.225506588891141,14.074297568408085,14.189293749779367,15.74639026135216,17.349936954643866,18.2958307028887
RMBR4-1,178.0,11.0515600550757,11.872836901837927,13.225390324627575,14.013951663471731,14.622897218281718,15.529896356389926,17.65278356479838,18.480543424607827
RMBR4-1,179.0,11.218210691932246,11.93768109927759,13.190907669887658,14.03479697473503,14.551661662457299,15.62284216884324,17.412090398863548,18.37084721070208
RMBR4-1,180.0,11.37142511890909,12.008395720399188,13.4802452141472,14.38025309440558,14.503283013866904,15.586994263953688,17.109513823387978,18.06518679674641
RMBR4-1,181.0,11.208265351719762,11.832073341726378,13.260684958710392,14.339367728464502,14.224798336388222,15.791235144317728,17.00827516393598,18.065635971349828
